price,unit,location,bedrooms,baths,parking_lots,state 
"13,000,000", per annum,"  Eko Pearl Towers, Eko Atlantic City, Lagos",2,3,5,
"800,000", per annum,"  Raymond Njoku Street, Falomo, Ikoyi, Lagos",1,,,
"3,000,000", per annum,"  Freedom Way, Lekki Phase 1, Lekki, Lagos",3,3,2,
"4,500,000", per annum,"  City Of David Road, Oniru, Victoria Island (VI), Lagos",5,5,,
"12,000,000", per annum,"  Nicon Town, Lekki, Lagos",5,5,5,
"3,500,000", per annum,"  Abiodun Yesufu Way, Oniru, Victoria Island (VI), Lagos",3,2,2,
"130,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",,,,
"1,200,000", per annum,"  Ogba, Ikeja, Lagos",2,2,,
"1,500,000", per annum,"  Ogba, Ikeja, Lagos",3,3,,
"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,6,3,
"6,000,000", per annum,"  Cooper Road, Old Ikoyi, Ikoyi, Lagos",2,2,2,
"1,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,4,
"1,600,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,4,
"5,000,000", per annum,"  Marwa, Pinnacle Side, Lekki Phase 1, Lekki, Lagos",3,3,,
"9,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"800,000", per annum,"  Awoyaya, Opposit Greenspring School, Ajah, Lagos",2,2,2,
"12,000,000", per annum,"  Ideal Heights, Cooper Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"500,000", per annum,"  (by Fourpoint Hotel), Oniru, Victoria Island (VI), Lagos",1,1,1,
"7,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",5,6,,
"4,500,000", per annum,"  Ayo Rosiji, Ikeja GRA, Ikeja, Lagos",4,4,3,
"15,000,000", per annum,"  10, Bakwu Street, Off Monrovia Street, Wuse 2, Abuja",5,5,,
"1,300,000", per annum,"  Abijo G.r.a, Opposite Corona School, Ajah, Lagos",4,4,5,
"3,500,000", per annum,"  Coconut Grove Apartments, Yesufu Abiodun Street, Oniru, Victoria Island (VI), Lagos",2,2,2,
"150,000", per square meter / per annum,"  Ligali Ayorinde, Victoria Island (VI), Lagos",4,30,,
"80,000", per square meter / per annum,"  Ark Towers, Ligali Ayorinde, Victoria Island Extension, Victoria Island (VI), Lagos",3,,,
"50,000", per square meter / per annum,"  Ademola Adetokunbo Street, Victoria Island Extension, Victoria Island (VI), Lagos","1,650",,,
"10,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",2,3,2,
"15,000,000", per annum,"  Awolowo Road Ikoyi, Ikoyi, Lagos",2,2,,
"5,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,4,2,
"10,000,000", per annum,"  Directly Facing Lekki-epe Express Road, Ibeju Lekki, Lagos","3,500",,,
"150,000", per square meter / per annum,"  Off Adeola Odeku Street, Victoria Island (VI), Lagos",1,3,"1,500",
"800,000", per annum,"  Greenville Estate, Badore, Ajah, Lagos",3,3,3,
"800,000", per annum,"  Abijo Gra, Abijo, Lekki, Lagos",30,"1,100",,
"1,900,000", per annum,"  Osapa, Lekki, Lagos",3,3,4,
"5,500,000", per annum,"  Banana Island, Ikoyi, Lagos",4,5,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"13,000,000", per annum,"  Ikoyi, Lagos",4,5,5,
"500,000", per annum,"  Kajola Bus Stop, Behind Zone 4 Petrol Station, Ajah, Lagos",2,3,650,
"10,000,000", per annum,"  Poly Court Estate, Victoria Island (VI), Lagos",3,3,,
"60,000", per square meter / per annum,"  Idowu Taylor Street, Victoria Island (VI), Lagos",4,4,,
"6,000,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",4,4,,
"16,000,000", per annum,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"40,000", per annum,"  Eko Black Pearl/eko Atlantic City, Victoria Island (VI), Lagos",3,3,3,
"450,000", per annum,"  Along Ugo Francis Obinna Avenue, Off Road 7, Imo Housing Estate, World Bank, Owerri, Imo",,,,
"300,000", per annum,"  Akoka, Yaba, Lagos",1,1,,
"4,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,6,"1,000",
"3,500,000,000", per annum,"  Salem Bus Stop, Back Of Elevation Church, Ikate Elegushi, Lekki, Lagos",4,4,3,
"40,000,000", per annum,"  Spar Road, Ikate Elegushi, Lekki, Lagos",3,3,2,
"700,000", per annum,"  Container, Awoyaya, Ibeju Lekki, Lagos",3,3,2,
"900,000", per annum,"  Ocean Palm Estate, Olokonla, Ajah, Lagos",3,3,2,
"3,500,000", per annum,"  GRA, Apapa, Lagos",3,3,2,
"12,000,000", per annum,"  Gerrard, Old Ikoyi, Ikoyi, Lagos",3,3,,
"8,000,000", per annum,"  Allen Avenue Roundabout, Allen, Ikeja, Lagos",,,,
"1,300,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,4,
"550,000", per annum,"  Behind Mayfair Gardens, Awoyaya, Ibeju Lekki, Lagos",2,2,,
"300,000", per annum,"  Behind Mayfair Gardens Estate, Awoyaya, Ibeju Lekki, Lagos",1,1,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,200,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,3,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,,,
"3,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3,,,
"30,000", per annum,"  Banana Island, Ikoyi, Lagos",2,2,2,
"1,000,000", per annum,"  Estate, Agodi Gra, Agodi, Ibadan, Oyo",4,5,,
"5,000,000", per annum,"  Off Yedsalem Street, Maitama District, Abuja",3,3,3,
"1,900,000", per annum,"  Mende, Maryland, Lagos",3,3,2,
"4,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",5,5,4,
"14,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,"2,000",
"10,000,000", per annum,"  Mulliner Tower, Ikoyi Club Road, Old Ikoyi, Ikoyi, Lagos",3,4,3,
"5,500,000", per annum,"  Off Landbridge, Oniru, Victoria Island (VI), Lagos",4,4,3,
"600,000", per annum,"  Sabo, Yaba, Lagos",1,1,,
"10,000,000", per annum,"  Gerrard Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"80,000", per square meter / per annum,"  Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"12,000,000", per annum,"  Cooper Road, Ikoyi, Lagos",3,3,30,
"2,500,000", per annum,"  By Meadow Hall School, Ikate Elegushi, Lekki, Lagos",3,3,2,
"2,800,000", per annum,"  The Rock Drive, Off Dele Adedeji, Lekki Phase 1, Lekki, Lagos",3,3,3,
"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,4,,
"1,600,000", per annum,"  Oniru Resettlement, Oniru, Victoria Island (VI), Lagos",2,3,,
"2,500,000", per annum,"  Cromwell Estate, Chevy View Estate, Lekki, Lagos",3,3,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Prime Water Gardens, 3rd Roundabout, Ikate Elegushi, Lekki, Lagos",3,3,2,
"15,000,000", per annum,"  Banana Island, Banana Island, Ikoyi, Lagos",3,3,2,
"2,200,000", per annum,"  Off Oba Palace, Oniru, Victoria Island (VI), Lagos",2,2,3,
"8,500,000", per annum,"  Banana Island, Ikoyi, Lagos",5,7,2,
"2,000,000", per annum,"  Meadow Hall School, Ikate Elegushi, Lekki, Lagos",2,1,2,
"700,000", per annum,"  Eliozu, Port Harcourt, Rivers",2,2,20,
"1,200,000", per annum,"  United Estate, Sangotedo, Ajah, Lagos",3,3,7,
"900,000", per annum,"  Ologolo Spg.,/igboefon, Lekki, Lagos, Lekki Expressway, Lekki, Lagos",1,1,"5,000",
"550,000", per annum,"  Treasure Estate, Rumuodara, Port Harcourt, Rivers",3,3,15,
"6,000,000", per annum,"  Mende Maryland, Mende, Maryland, Lagos",38,40,400,
"750,000", per annum,"  Lawrence Daniel Street, Off Fatai Irawo, Ajao Estate, Isolo, Lagos",3,2,2,
"3,000,000", per annum,"  Behind Circle Mall, Osapa, Lekki, Lagos",4,4,3,
"15,000,000", per annum,"  Off Alfred Rewane (kingsway) Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"34,840,000", per annum,"  Before Chevron (from Victoria Island), Lekki Expressway, Lekki, Lagos",4,8,,
"15,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,4,2,
"4,500,000", per annum,"  Four Points Hotel Sheraton, Oniru, Victoria Island (VI), Lagos",3,4,,
"60,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2,
"6,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,,
"35,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,200,000", per annum,"  Close To Igbo Efon, Lekki Expressway, Lekki, Lagos",3,3,,
"8,000,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",6,5,,
"8,500,000", per annum,"  Banana Island, Ikoyi, Lagos",2,3,2,
"5,500,000", per annum,"  Osborne Ii, Osborne, Ikoyi, Lagos",3,3,,
"3,000,000", per annum,"  Off Freedom Way (primewater Garden Estate), Lekki Phase 1, Lekki, Lagos",3,3,,
"2,200,000", per annum,"  Alausa, Ikeja, Lagos",5,4,,
"20,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,,
"7,500,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,,
"5,000,000", per annum,"  Awolowo Way, Allen, Ikeja, Lagos",4,4,,
"3,500,000", per annum,"  Off Babatunde Anjose, Lekki Phase 1, Lekki, Lagos",3,3,,
"6,000,000", per annum,"  Off Ahmadu Bello Way, Victoria Island (VI), Lagos",3,3,,
"10,000", per annum,"  Lekki, Lagos",,,,
"15,000,000", per annum,"  Aso Groove Estate, Asokoro District, Abuja",5,5,10,
"1,200,000", per annum,"  Opebi Link Bridge, Opebi, Ikeja, Lagos",1,,,
"90,000", per square meter / per annum,"  Oniru, Victoria Island (VI), Lagos",,,,
"120,000", per annum,"  By Lagos Business School, Sangotedo, Ajah, Lagos","4,000",,,
"18,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"2,000,000", per annum,"  Beside Palazzo Dunmont Hotel, Chevron Drive, Lekki Expressway, Lekki, Lagos",2,2,2,
"3,000,000", per annum,"  Agungi, Lekki, Lagos",4,5,,
"3,000,000", per annum,"  Agungi, Lekki, Lagos",4,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Osapa, Lekki, Lagos",1,90,,
,,"  Lakowe, Facing Express, Awoyaya, Ibeju Lekki, Lagos",3,4,,
"5,500,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"3,200,000", per annum,"  Off Salvation Road, Itedo, Lekki Phase 1, Lekki, Lagos",5,5,,
"250,000", per annum,"  Amje Alakuko, Alimosho, Lagos",2,1,,
"1,000,000", per annum,"  Wuye, Abuja",2,2,2,
"1,300,000", per annum,"  Wuye, Abuja",3,3,3,
"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,,
"250,000", per annum,"  Value County Estate, Ogidan, Sangotedo, Ajah, Lagos",1,1,1,
"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"400,000", per annum,"  Awoyaya, Ibeju Lekki, Lagos",1,1,2,
"18,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,4,3,
"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",2,3,2,
"7,000,000", per annum,"  Banana Island, Ikoyi, Lagos",1,2,2,
"10,000,000", per annum,"  Mojisola Onikoyi Estate, Ikoyi, Lagos",3,3,,
"10,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,,
"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"12,000,000", per annum,"  Parkview, Ikoyi, Lagos",5,9,8,
"2,000,000", per annum,"  Aka Itiam Street, Off Oron Road, Uyo, Akwa Ibom",5,5,6,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,300,000", per annum,"  Lekki Gardens Estate, Ajah, Lagos",2,2,2,
"1,800,000", per annum,"  Igbo Efon, Lekki, Lagos",4,4,6,
"15,000,000", per annum,"  Off Abia Street, Banana Island, Ikoyi, Lagos",2,2,2,
"1,500,000", per annum,"  Bode Thomas, Surulere, Lagos",5,600,,
"1,500,000", per annum,"  Iponri Estate, Iponri, Surulere, Lagos",3,3,3,
"6,500,000", per annum,"  Parkview, Ikoyi, Lagos",5,4,2,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,,
"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"3,000,000", per annum,"  Mceween, Sabo, Yaba, Lagos",4,4,2,
"4,000,000", per annum,"  Off Chevron Drive, Chevy View Estate, Lekki, Lagos",4,5,5,
"1,500,000", per annum,"  Aguda, Ogba, Ikeja, Lagos",3,3,6,
"2,500,000,000", per annum,"  Ologolo Road, Ologolo, Lekki, Lagos",4,4,3,
"2,300,000", per annum,"  Ologolo Bus Stop, Ologolo, Lekki, Lagos",3,3,2,
"4,500,000", per annum,"  Daniel’s Court, Dideolu Estate, Oniru, Victoria Island (VI), Lagos",,,,
"8,000,000", per annum,"  Ligali Ayorinde Street, Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"750,000", per annum,"  Aerodrome Gra, Samonda, Ibadan, Oyo",2,3,,
"7,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2,
"6,000,000", per annum,"  Off Adebayo Doherty, Lekki Phase 1, Lekki, Lagos",5,5,5,
"1,500,000", per annum,"  Close To Mobil Filling Station, Oluyole Estate, Ibadan, Oyo",5,5,,
"9,000,000", per annum,"  Bashir Daliatu Street, Off Olagunsoye Oyinlola Street, Second Avenue Estate, Old Ikoyi, Ikoyi, Lagos",,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"400,000", per annum,"  2 Funmi Obadina Street, Off Olaniyi Street, New Oko Oba, Oko-oba, Agege, Lagos",2,2,3,
"3,500,000", per annum,"  Near Pinnacle Filling Station, 2nd Roundabout, Lekki Phase 1, Lekki, Lagos",3,3,15,
"1,700,000", per annum,"  Lekki Phase 2, Lekki, Lagos",4,4,,
"14,000,000", per annum,"  Off Ldiowu Martins, Victoria Island (VI), Lagos",3,4,4,
"9,000,000", per annum,"  Admiralty Towers, Gerrard Road, Ikoyi, Lagos",3,3,2,
"1,000,000", per annum,"  Off Oladimeji Alo Street, Lekki Phase 1, Lekki, Lagos",1,1,500,
"2,000,000", per annum,"  Vfc Close, Ikate Elegushi, Lekki, Lagos",2,2,2,
"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"600,000", per annum,"  Agungi, Lekki, Lagos",1,1,700,
"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2,
"19,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2,
"3,500,000", per annum,"  Victoria Crest, Lekki, Lagos",3,3,2,
"4,500,000", per annum,"  Vintage Phase 2, Lekki, Lagos",4,5,,
"16,000,000", per annum,"  Bella Vista, Banana Island, Ikoyi, Lagos",3,4,2,
,,"  Lekki Phase 1, Lekki, Lagos",,,,
"3,500,000", per annum,"  1004 Estate, Ozumba Mbadiwe Street, Victoria Island (VI), Lagos",3,2,1,
"3,000,000", per annum,"  Bera, Chevy View Estate, Lekki, Lagos",4,4,3,
"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",5,5,,
"90,000", per square meter / per annum,"  Adeola Odeku, Victoria Island (VI), Lagos",3,552,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,400,000", per annum,"  117, Eti- Osa Way, Dolphin Estate, Ikoyi, Lagos",4,2,3,
"1,500,000", per annum,"  Razaq Eletu Way, Opposite Victory Park Estate, Osapa, Lekki, Lagos",3,3,3,
"6,000,000", per annum,"  Off Lekki Epe Expressway, Ado, Ajah, Lagos",500,,,
"9,000,000", per annum,"  Bedwell Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"1,000,000", per annum,"  Olokonla, Ajah, Lagos",2,2,,
"10,000,000", per annum,"  Off Gerrad Road, Old Ikoyi, Ikoyi, Lagos",4,4,3,
"350,000", per annum,"  Onasa Town, After Bogije, Onosa, Ibeju Lekki, Lagos",3,2,,
"8,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,5,
"500,000", per annum,"  Idowu Estate, Okera Nla, Ado, Ajah, Lagos",3,2,,
"800,000", per annum,"  Badore, Ajah, Lagos",3,3,,
"4,500,000", per annum,"  Bera Estate, Lekki, Lagos",5,5,5,
"3,000,000", per annum,"  Prime Water View Estate, Ikate Elegushi, Lekki, Lagos",3,2,2,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2,
"4,500,000", per annum,"  Palace Road, Oniru, Victoria Island (VI), Lagos",4,4,3,
"1,100,000", per annum,"  Lekki Expressway, Lekki, Lagos",1,1,20,
"1,600,000", per annum,"  Lekki Expressway, Lekki, Lagos",3,3,20,
"10,000,000", per annum,"  Parkview, Ikoyi, Lagos",5,5,,
"10,000,000", per annum,"  Bourdillon Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"12,000,000", per annum,"  Mcdonald Road, Old Ikoyi, Ikoyi, Lagos",4,4,,
"28,000,000", per annum,"  Behind Spg Complex Opp Agungi, Agungi, Lekki, Lagos",3,3,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"20,000,000", per annum,"  Ocean Parade, Banana Island, Ikoyi, Lagos",3,4,2,
"4,500,000", per annum,"  Pinnock Estate, Lekki, Lagos",4,4,,
"35,000", per square meter / per annum,"  Spg Road, Ologolo, Agungi, Lekki, Lagos",10,200,,
"650,000", per annum,"  Omotayo Lawal Street, Badore, Ajah, Lagos",3,2,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"8,000,000", per annum,"  Yaba, Lagos",6,6,12,
"3,500,000", per annum,"  Coker Road, Ilupeju Estate, Ilupeju, Lagos",,,,
"1,400,000", per annum,"  Allen, Ikeja, Lagos",2,,,
"2,300,000", per annum,"  Office Saka Tinubu, Victoria Island (VI), Lagos",1,2,,
"550,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"350,000", per annum,"  Ojokoro Newtown Estate, Off Isawo Road, Agric, Ikorodu, Lagos",3,3,6,
"3,000,000", per annum,"  Professor Kiumi Akingbehin St Off Omorire Johnson, Lekki Phase 1, Lekki, Lagos",4,4,12,
"1,200,000", per annum,"  Off Lawa Street, Oregun, Ikeja, Lagos",3,,,
"1,000,000", per annum,"  Around Sars Office, Rukpokwu, Port Harcourt, Rivers",4,,,
"16,500,000", per annum,"  Eko Atlantic Pear Towers, Victoria Island (VI), Lagos",3,3,3,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,2,
"3,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2,
"20,000,000", per annum,"  Glover, Old Ikoyi, Ikoyi, Lagos",12,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"7,000,000", per annum,"  Glover, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"25,000,000", per annum,"  By Ecowas, Asokoro District, Abuja",4,5,20,
"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,,
"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,,
"3,500,000", per annum,"  Opebi, Ikeja, Lagos",3,3,,
"6,000,000", per annum,"  Updc Estate (former Elf Estate), Lekki Phase 1, Lekki, Lagos",5,5,4,
"5,000,000", per annum,"  Off Oladimeji Alo Street, Lekki Phase 1, Lekki, Lagos",4,5,6,
"800,000", per annum,"  Gbolahan Adetoro Close, Salvation Estate Adokekere-owode Bus/stop Ado-langgbasa Road, Ajah, Lagos",2,2,6,
"2,500,000", per annum,"  Off Orchid Hotel Road, Lafiaji Road By 2nd Toll Gate, Lafiaji, Lekki, Lagos",5,4,2,
"2,000,000", per annum,"  Off Herbert Macauley, Yaba, Lagos",3,3,2,
"1,400,000", per annum,"  Hitech Road Behind Lagos Business School, Olokonla, Ajah, Lagos",3,2,,
"8,000,000", per annum,"  Parkview, Ikoyi, Lagos",4,4,,
"20,000,000", per annum,"  Ikeja, Oshodi & Ogba, Ojodu, Lagos",5,5,,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,1,
"1,700,000", per annum,"  Atlantic View Estate, Lekki, Lagos",3,3,2,
"7,500,000", per annum,"  Off Babatunde Anjous, Lekki Phase 1, Lekki, Lagos",5,5,5,
"600,000", per annum,"  By Novare Mall (2 Mins Away From Shoprite), Sangotedo, Ajah, Lagos",2,3,4,
"2,500,000", per annum,"  GRA Phase 2, Port Harcourt, Rivers",3,,,
"1,000,000", per annum,"  Behind Jos Business  School, Rayfield, Jos South, Plateau",,,,
"5,500,000", per annum,"  Etim Iyanga Crescent, Victoria Island (VI), Lagos",3,2,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"8,500,000", per annum,"  Mobalaji Johnson, Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2,
"1,300,000", per annum,"  Jenesis Colony, Beside Lekki Garden Phase Ii, Ajah, Lagos",2,2,,
"450,000", per annum,"  Olalotan Street, By Shanka Junction Captaion, Off Ekoro Road, Abule Egba, Agege, Lagos",2,2,1,
"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,1,
"1,300,000", per annum,"  Oakland Estate, Sangotedo, Ajah, Lagos",3,3,2,
"3,000,000", per annum,"  37 Omodara Street, Opebi, Ikeja, Lagos",5,5,4,
"800,000", per annum,"  5, Democracy Close, Mapplewood Estate, Oko-oba, Agege, Lagos",2,2,2,
"7,000,000", per annum,"  Near American International School, Durumi, Abuja",4,5,6,
"15,000,000", per annum,"  Maitama District, Abuja",5,5,6,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"1,500,000", per annum,"  Maryland Crescent, Maryland, Lagos",3,3,2,
"12,000,000", per annum,"  Directly On Gerard Road, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"16,000,000", per annum,"  Regal Court, Old Ikoyi, Ikoyi, Lagos",4,4,,
"55,000", per annum,"  Osbourne 1, Osborne, Ikoyi, Lagos",5,5,13,
"75,000", per square meter / per annum,"  Kofo Abayomi Street, Victoria Island (VI), Lagos",4,8,,
"1,300", per square foot / per annum,"  Close National Theater, Orile Iganmu, Surulere, Lagos",2,,,
"1,300", per square foot / per annum,"  Iganmu, Orile Iganmu, Surulere, Lagos",1,,,
